url,week_price,location,desc,topics,available_now,photos_taken_on
https://myrooms.co.uk/properties/charming-double-room-with-balcony-available-in-bromley-by-bow-carrick-court-e3-c/,220,Bromley-by-Bow Underground Station,"Charming double room with balcony available in Bromley-by-Bow, Carrick Court, E3 -C","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished']",False,2019-03-01
https://myrooms.co.uk/properties/great-double-accommodation-for-single-use-in-a-flat-share-41-westbourne-park-road-w2-a/,250,Westbourne Park Underground Station,"Great double accommodation for single use in a flat-share in 41 Westbourne Park Road, W2, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-01-01
https://myrooms.co.uk/properties/incredible-double-room-with-private-bathroom-in-the-fabulous-hackney-kinnoull-mansions-e5-b/,215,Hackney Station,"Incredible double room with private bathroom in the fabulous Hackney, Kinnoull Mansions, E5, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/spacious-double-room-in-swiss-cottage-boundary-road-nw8-a/,285,Swiss Cottage,"Spacious Couple room in Swiss Cottage, Boundary Road, NW8, -A","['Balcony', 'Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-07-01
https://myrooms.co.uk/properties/a-great-double-room-to-rent-in-in-barons-court-claxton-grove-w6-b/,210,Barons Court Underground Station,"A great double room to rent in in Barons Court, Claxton Grove, W6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/double-bedroom-available-in-a-five-bedrooms-apartment-in-pratt-street-nw1-a/,210,Camden Town Underground Station,"Double bedroom available in a five bedroom apartment in Camden Town, 31 Pratt Street, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Selection of shops']",False,2018-11-01
https://myrooms.co.uk/properties/amazing-room-now-available-notting-hill-st-marks-road-w10/,195,Ladbroke Grove,"Amazing room now available in Notting Hill, 201 St Marks Road, W10 -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2015-04-01
https://myrooms.co.uk/properties/great-accommodation-for-single-use-in-a-brand-new-flatshare-in-remington-street-n1-d/,205,Angel Tube Station,Great accommodation for single use in a brand new flatshare in Remington Street N1 -D,"['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/large-and-bright-double-room-in-notting-hill-area-201-st-marks-road-w10-d/,215,Ladbroke Grove Underground Station,"Large and bright double room in Notting Hill area, 201 St Marks Road, W10, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-07-01
https://myrooms.co.uk/properties/a-double-room-for-rent-in-notting-hill-st-marks-road-w11/,195,Ladbroke Grove Underground Station,"A double room for single use to rent in Notting Hill area, 201 St Marks Road, W10, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-04-01
https://myrooms.co.uk/properties/brand-new-accommodation-for-single-use-in-sloane-square-cheylesmore-house-sw1w-c/,255,Sloane Square Underground Sation,"Brand new accommodation for single use in Sloane Square, Cheylesmore House, SW1W, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-07-01
https://myrooms.co.uk/properties/fantastic-double-room-for-single-use-available-in-a-flatshare-in-angel-myddelton-street-ec1r-b/,220,Angel,"Fantastic double room for single use available in a flatshare in Angel, Myddelton Street, EC1R -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/brand-new-double-room-in-a-flat-share-in-the-famous-hackney-kinnoull-mansions-e5-a/,215,Hackney,"Brand new double room in a flat-share in the famous Hackney, Kinnoull Mansions, E5, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",False,2018-06-01
https://myrooms.co.uk/properties/fantastic-room-to-rent-available-in-cristchurch-avenue-nw6-c/,220,Kilburn underground station,"A fantastic room with garden to rent in Kilburn, Christchurch Avenue, NW6, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-02-01
https://myrooms.co.uk/properties/a-beautiful-room-to-rent-in-covent-garden-garrick-street-wc2e/,245,Leicester Square,"A beautiful room to rent in Covent Garden, Garrick Street, WC2E -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-05-01
https://myrooms.co.uk/properties/a-great-en-suite-double-room-in-a-beautiful-flat-share-in-remington-street-n1-b/,260,Angel Underground Station,"A great en-suite room in a beautiful flat share in Angel, Remington Street, N1, -B","['Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2018-12-01
https://myrooms.co.uk/properties/fantastic-and-spacious-accommodation-for-single-use-in-golders-green-gainsborough-gardens-nw11-d/,215,Golders Green Underground Station,"Fantastic and spacious accommodation for single use in Golders Green, Gainsborough Gardens, NW11, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",False,2018-10-01
https://myrooms.co.uk/properties/room-alert-brand-new-accommodation-in-a-modern-flatshare-in-westbourne-park-harrow-road-w10-e/,195,Westbourne Park,"Room alert: brand new accommodation in a modern flatshare in Westbourne Park, Harrow Road, W10, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/9331/,280,Pimlico Underground Station,"Stunning en-suite double room with private bathroom in Pimlico, Tachbrook Street (LGF), SW1V, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-42-lombard-road-sw11-d/,255,Clapham Junction,"Amazing Double room for single use with balcony and stunning view, in 42 Lombard Road, SW11, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/fantastic-double-room-for-couples-in-the-hearth-of-angel-myddelton-street-ec1r-c/,270,Angel Underground Station,"Fantastic double room for couples in the hearth of Angel, Myddelton Street, EC1R, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/en-suite-double-bedroom-available-in-maida-vale-randolph-avenue-w9-b/,270,Maida Vale Underground Station,"Brand new en-suite room available in Maida Vale, Randolph Avenue, W9, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'En-suite', 'Fantastic location', 'Fully Furnished']",False,2019-03-01
https://myrooms.co.uk/properties/great-accommodation-for-single-use-in-a-brand-new-flatshare-in-clapham-montholme-road-sw11-b/,220,Clapham Junction,"Great accommodation for single use in a brand new flatshare in Clapham, Montholme Road, SW11, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2018-11-01
https://myrooms.co.uk/properties/lovely-double-bedroom-covent-garden-garrick-street-wc2e/,255,Leicester Square,"Lovely double-bedroom in a great flat-share in Covent Garden, Garrick Street, WC2E, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2015-05-01
https://myrooms.co.uk/properties/st-marks-road-london-w11-1re/,205,Ladbroke Grove,"Lovely room now available in Notting Hill, 57 St Marks Road, W11, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2014-12-01
https://myrooms.co.uk/properties/superb-room-rent-london-bridge-magdalen-street-se1/,245,London Bridge,"A superb double room to rent in London Bridge, Magdalen Street, SE1 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-06-01
https://myrooms.co.uk/properties/lovely-accommodation-brand-new-flatshare-heart-kensington-robert-gentry-house-w14-b/,210,Barons Court,"A lovely accommodation in a great flat-share in the heart of Kensington, Robert Gentry House, W14, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-03-01
https://myrooms.co.uk/properties/lovely-room-available-now-shepherds-bush-hunt-close-w11/,265,Shepherd's Bush,"A spacious en-suite room in a great house-share in Shepherd’s Bush, Hunt Close, W11, -B","['Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished', 'Living room']",False,2015-01-01
https://myrooms.co.uk/properties/glorious-ensuite-room-for-single-use-within-a-brand-new-flat-in-clapham-junction-92-lombard-road-sw11-a/,290,Clapham Junction,"Glorious ensuite room for single use within a brand new flat in Clapham Junction, 92 Lombard Road, SW11 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fully Furnished']",False,2018-05-01
